AGENCY_ID,STAT_PROFILE_DATE_YEAR,POLY_INFORCE_QTY,NB_WRTN_PREM_AMT,PRD_INCRD_LOSSES_AMT,RETENTION_RATIO,LOSS_RATIO,GROWTH_RATE_3YR,ACTIVE_PRODUCERS,AGENCY_AGE,PREMIUM_GROWTH_YOY,PROD_LINE_ENC,STATE_ENC,MONTHS,LOG_WRTN_PREM_AMT,WRTN_PREM_AMT
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,0.05548216644649934,0,3,8,8.069968149059841,3196.0
152,2006,0,929.0,0.0,0.8875,0.0,-0.015575222,19.0,42,0.05564014578126602,0,3,12,8.46738510934412,4756.06
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,0.032787643553697725,0,3,12,8.499640032168648,4912.0
152,2008,0,0.0,15670.17,0.8875,3.209784924,-0.029323159,19.0,44,-0.0061074918566775245,0,3,12,8.49351506406166,4882.0
152,2009,0,977.0,0.0,0.8875,0.0,-0.026354916,19.0,45,-0.0022531749283080703,0,3,12,8.491259809389733,4871.0
152,2010,0,0.0,0.0,0.8875,0.0,-0.002132216,19.0,46,0.03325805789365633,0,3,12,8.523970175695261,5033.0
152,2011,0,0.0,0.0,0.8875,0.0,0.011146275,19.0,47,-0.09854957281939201,0,3,12,8.420241665339788,4537.0
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,-0.2513136433766806,0,3,12,8.130880499262666,3396.79
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,-0.3213563393674616,0,3,12,7.743360763464984,2305.21
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,0.07105209503689466,0,3,12,7.8119734296220225,2469.0
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,0.32657089885692187,0,3,8,9.204996116850406,9945.7
152,2006,0,0.0,7208.49,0.8875,0.279785223,-0.015575222,19.0,42,-0.01093051199465623,0,3,12,10.156786621225873,25764.37
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,-0.024302166130978457,0,3,12,10.132185250979246,25138.24
152,2008,0,0.0,0.0,0.8875,0.0,-0.029323159,19.0,44,-0.07945226077879759,0,3,12,10.0494022668601,23140.95
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,0.031410119290694656,0,3,12,10.080327864717722,23867.81
152,2010,0,0.0,1071.77,0.8875,0.042882293,-0.002132216,19.0,46,0.047155143266181435,0,3,12,10.126403077854386,24993.3
152,2011,0,0.0,370.24,0.8875,0.013838068,0.011146275,19.0,47,0.07049409241676774,0,3,12,10.194520753678669,26755.18
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,0.04742371383784367,0,3,12,10.24085260476456,28024.01
152,2013,0,0.0,504.29,0.8875,0.017674999,0.008136956,19.0,49,0.018100550206769126,0,3,12,10.258790655931763,28531.26
152,2014,0,0.0,1001.02,0.8875,0.031854844,0.007212743,19.0,50,0.101403162706449,0,3,12,10.355372398524267,31424.42
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,-0.15209999999999993,0,3,8,4.451902449584874,84.79
152,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,42,0.07933627578128258,0,3,12,7.632861292026932,2063.95
152,2007,0,0.0,25000.0,0.8875,14.43418014,-0.015575222,19.0,43,-0.16083238450543852,0,3,12,7.457609289715606,1732.0
152,2008,0,0.0,0.0,0.8875,0.0,-0.029323159,19.0,44,0.008660508083140877,0,3,12,7.466227556215481,1747.0
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,0.1516084716657126,0,3,12,7.607311875282821,2011.86
152,2010,0,0.0,0.0,0.8875,0.0,-0.002132216,19.0,46,-0.0049009374409749685,0,3,12,7.602401335665818,2002.0
152,2011,0,0.0,0.0,0.8875,0.0,0.011146275,19.0,47,-0.043456543456543456,0,3,12,7.557994958530806,1915.0
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,0.48304960835509136,0,3,12,7.951925461304526,2840.04
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,0.230750271122942,0,3,12,8.159483426520655,3495.38
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,0.09167529710646627,0,3,12,8.247172894179785,3815.82
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,0.0,0,3,8,6.2166061010848646,500.0
152,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,42,0.0,0,3,12,6.2166061010848646,500.0
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,0.0,0,3,12,6.2166061010848646,500.0
152,2008,0,0.0,0.0,0.8875,0.0,-0.029323159,19.0,44,0.0,0,3,12,6.2166061010848646,500.0
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,0.0,0,3,12,6.2166061010848646,500.0
152,2010,0,0.0,0.0,0.8875,0.0,-0.002132216,19.0,46,0.0,0,3,12,6.2166061010848646,500.0
152,2011,0,0.0,0.0,0.8875,0.0,0.011146275,19.0,47,0.0,0,3,12,6.2166061010848646,500.0
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,2.2356,0,3,12,7.389440413001711,1617.8
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,0.050809741624428265,0,3,12,7.438971592395862,1700.0
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,0.0,0,3,12,7.438971592395862,1700.0
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,0.0,0,3,8,4.61512051684126,100.0
152,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,42,0.0,0,3,12,4.61512051684126,100.0
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,0.0,0,3,12,4.61512051684126,100.0
152,2008,0,0.0,0.0,0.8875,0.0,-0.029323159,19.0,44,0.0,0,3,12,4.61512051684126,100.0
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,0.0,0,3,12,4.61512051684126,100.0
152,2010,0,0.0,0.0,0.8875,0.0,-0.002132216,19.0,46,0.0,0,3,12,4.61512051684126,100.0
152,2011,0,0.0,0.0,0.8875,0.0,0.011146275,19.0,47,0.0,0,3,12,4.61512051684126,100.0
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,0.0,0,3,12,4.61512051684126,100.0
152,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,41,0.18218114934278418,0,3,8,8.407565807833103,4479.84
152,2006,0,306.0,0.0,0.8875,0.0,-0.015575222,19.0,42,0.05143893773922543,0,3,12,9.424859640846282,12391.66
152,2007,0,0.0,836.0,0.8875,0.072369549,-0.015575222,19.0,43,-0.06777461615312236,0,3,12,9.354684841992908,11551.82
152,2008,0,1557.0,0.0,0.8875,0.0,-0.029323159,19.0,44,0.04930305354480947,0,3,12,9.402806960139877,12121.36
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,-0.1376487456853026,0,3,12,9.254727523764133,10452.87
152,2010,0,0.0,1766.97,0.8875,0.1599133,-0.002132216,19.0,46,0.05708288728358799,0,3,12,9.310235479462882,11049.55
152,2011,0,0.0,19446.2,0.8875,1.752874781,0.011146275,19.0,47,0.004012833101800539,0,3,12,9.314239920941702,11093.89
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,0.0972300969272275,0,3,12,9.407020844348997,12172.55
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,0.034812754928096434,0,3,12,9.441238578083402,12596.31
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,-0.1516070976341483,0,3,12,9.276841341252156,10686.62
152,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,42,-0.00927357032457496,0,3,12,7.84971375760487,2564.0
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,-0.02847113884555382,0,3,12,7.820840879907344,2491.0
152,2008,0,0.0,0.0,0.8875,0.0,-0.029323159,19.0,44,-0.01364913689281413,0,3,12,7.80710329012598,2457.0
152,2009,0,0.0,0.0,0.8875,0.0,-0.026354916,19.0,45,-0.004477004477004477,0,3,12,7.802618063442671,2446.0
152,2010,0,0.0,0.0,0.8875,0.0,-0.002132216,19.0,46,-0.035977105478331974,0,3,12,7.765993079407675,2358.0
152,2011,0,0.0,0.0,0.8875,0.0,0.011146275,19.0,47,-0.2998303647158609,0,3,12,7.409741954080923,1651.0
152,2012,0,0.0,0.0,0.8875,0.0,0.024913526,19.0,48,-0.31495457298606905,0,3,12,7.031750092646371,1131.01
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,-0.14854864236390483,0,3,12,6.871091294610546,963.0
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,-0.3032191069574247,0,3,12,6.51025834052315,671.0
152,2005,0,0.0,1911.8,0.8875,0.186422861,-0.015575222,19.0,41,-0.0459303666986699,0,3,8,9.235635729708468,10255.18
152,2006,0,199.0,5000.0,0.8875,0.363188915,-0.015575222,19.0,42,-0.12019964467848508,0,3,12,9.530097979950444,13766.94
152,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,19.0,43,-0.049945013198285176,0,3,12,9.478866383062975,13079.35
152,2008,0,850.0,0.0,0.8875,0.0,-0.029323159,19.0,44,-0.036351959386361016,0,3,12,9.441840112888187,12603.89
152,2009,0,0.0,460.72,0.8875,0.035680873,-0.026354916,19.0,45,0.024464669241004197,0,3,12,9.4660084205951,12912.24
152,2010,0,0.0,5000.0,0.8875,0.380405756,-0.002132216,19.0,46,0.01793801850027577,0,3,12,9.483786086669836,13143.86
152,2011,0,0.0,5000.0,0.8875,0.379786833,0.011146275,19.0,47,0.0016296582586850493,0,3,12,9.485414294701275,13165.28
152,2012,0,0.0,-7722.95,0.8875,-0.624876104,0.024913526,19.0,48,-0.06122999282962463,0,3,12,9.422234484962404,12359.17
152,2013,0,0.0,0.0,0.8875,0.0,0.008136956,19.0,49,-0.09287355057014347,0,3,12,9.324769344602169,11211.33
152,2014,0,0.0,0.0,0.8875,0.0,0.007212743,19.0,50,-0.07047602737587773,0,3,12,9.251693425459662,10421.2
152,2005,2379,8442.46,176993.32,0.94653706,0.922598854,-0.015575222,19.0,41,-0.05675643836268417,1,3,8,12.164433233682052,191842.12
152,2006,3303,6682.34,330048.02,0.890677026,1.29762549,-0.015575222,19.0,42,-0.10524079356986053,1,3,12,12.446461321222102,254347.67
152,2007,2991,9018.72,1092803.87,0.89373297,4.706579812,-0.015575222,19.0,43,-0.08712979364033493,1,3,12,12.355300126276374,232186.41
152,2008,2678,6760.23,-177630.04,0.889000334,-0.830811457,-0.077130629,19.0,44,-0.07917491811859272,1,3,12,12.272815313874585,213803.07
152,2009,2498,3056.99,67184.05,0.928304705,0.364499034,-0.082817542,19.0,45,-0.13790353899034288,1,3,12,12.124427951194276,184318.87
152,2010,2382,4441.07,102348.0,0.943955164,0.57176443,-0.063593308,19.0,46,-0.02883633129912302,1,3,12,12.095167844241391,179003.79
152,2011,2233,4634.33,32417.51,0.928211587,0.183265273,-0.035519205,19.0,47,-0.011817291689745766,1,3,12,12.083280240155768,176888.45
152,2012,1980,2570.02,27721.06,0.886251679,0.192820199,-0.063618701,19.0,48,-0.18724840429095294,1,3,12,11.875951786142272,143766.37
152,2013,1648,2647.66,474995.24,0.830808081,3.891239503,-0.0524558,19.0,49,-0.1509290385505316,1,3,12,11.712340508795352,122067.85
152,2014,1328,1749.36,264683.32,0.805825243,2.478921007,-0.050100583,19.0,50,-0.1252930235111047,1,3,12,11.57847534950738,106773.6
152,2012,33,9314.97,0.0,0.8875,0.0,-0.063618701,19.0,48,-0.9009151091510915,1,3,8,9.201238071443637,9908.39
152,2013,186,21574.67,13244.62,0.8875,0.477406267,-0.0524558,19.0,49,1.799937224917469,1,3,12,10.230770193871482,27742.87
152,2014,409,17106.86,13892.68,0.8875,0.316907723,-0.050100583,19.0,50,0.5801627589358996,1,3,12,10.688284813811325,43838.25
152,2005,153,536.99,0.0,0.924242424,0.0,-0.015575222,19.0,41,0.2967117030970514,1,3,8,8.148729026902528,3457.98
152,2006,232,409.5,0.0,0.902222222,0.0,-0.015575222,19.0,42,-0.053939606113875375,1,3,12,8.533346029071033,5080.42
152,2007,160,0.0,0.0,0.689655172,0.0,-0.015575222,19.0,43,-0.33568681329496386,1,3,12,8.124443893626152,3374.99
152,2008,129,110.56,0.0,0.7375,0.0,-0.077130629,19.0,44,-0.2616985531808982,1,3,12,7.821145809334594,2491.76
152,2009,113,21.27,1432.08,0.813953488,0.585607616,-0.082817542,19.0,45,-0.018581243779497294,1,3,12,7.802397360707923,2445.46
152,2010,104,78.9,0.0,0.849557522,0.0,-0.063593308,19.0,46,-0.04135827206333364,1,3,12,7.7601771321248565,2344.32
152,2011,92,0.0,0.0,0.846153846,0.0,-0.035519205,19.0,47,-0.23321474883974894,1,3,12,7.494758303585052,1797.59
152,2012,65,0.0,0.0,0.706521739,0.0,-0.063618701,19.0,48,-0.34540134290911717,1,3,12,7.071318662847503,1176.7
152,2013,58,0.0,0.0,0.892307692,0.0,-0.0524558,19.0,49,-0.11396277725843472,1,3,12,6.950431553262574,1042.6
152,2014,40,0.0,0.0,0.689655172,0.0,-0.050100583,19.0,50,-0.2048916171110684,1,3,12,6.721401604114779,828.98
152,2012,0,73.1,0.0,0.8875,0.0,-0.063618701,19.0,48,-0.9999319993199932,1,3,7,2.0541237336955462,6.8
152,2014,4,147.8,0.0,0.8875,0.0,-0.050100583,19.0,50,0.0,1,3,12,4.97769879384999,144.14
152,2005,51,139.4,0.0,0.5,0.0,-0.015575222,19.0,41,-0.7985308649907147,1,3,8,6.491512297702094,658.52
152,2006,53,258.9,0.0,0.4375,0.0,-0.015575222,19.0,42,-0.49190672407102864,1,3,12,7.003883306076357,1099.9
152,2007,51,177.63,0.0,0.735849057,0.0,-0.015575222,19.0,43,-0.19676334212201113,1,3,12,6.784999901699195,883.48
152,2008,59,293.4,0.0,0.882352941,0.0,-0.077130629,19.0,44,-0.0131525331643048,1,3,12,6.771775176427393,871.86
152,2009,59,401.6,0.0,0.610169492,0.0,-0.082817542,19.0,45,0.05714220172963542,1,3,12,6.82728247883209,921.68
152,2010,42,236.6,0.0,0.610169492,0.0,-0.063593308,19.0,46,-0.2562820067702456,1,3,12,6.531562524325989,685.47
152,2011,36,0.0,0.0,0.857142857,0.0,-0.035519205,19.0,47,-0.2095934176550397,1,3,12,6.296740927960714,541.8
152,2012,36,0.0,0.0,1.0,0.0,-0.063618701,19.0,48,0.0,1,3,12,6.296740927960714,541.8
152,2013,36,0.0,0.0,1.0,0.0,-0.0524558,19.0,49,0.0,1,3,12,6.296740927960714,541.8
152,2014,24,0.0,0.0,0.666666667,0.0,-0.050100583,19.0,50,-0.8303986710963456,1,3,12,4.53141599739943,91.89
152,2005,8,0.0,0.0,1.0,0.0,-0.015575222,19.0,41,0.03211009174311927,1,3,8,6.111467339502679,450.0
152,2006,12,0.0,0.0,0.923076923,0.0,-0.015575222,19.0,42,0.029719012493071243,1,3,12,6.182084906716632,483.0
152,2007,12,0.0,0.0,1.0,0.0,-0.015575222,19.0,43,0.035196687370600416,1,3,12,6.2166061010848646,500.0
152,2008,7,0.0,0.0,0.583333333,0.0,-0.077130629,19.0,44,-0.95984,1,3,12,3.0483247236731614,20.08
152,2010,5,2295.0,0.0,0.8875,0.0,-0.063593308,19.0,46,0.0,1,3,12,6.876770160034359,968.49
152,2012,1,464.0,0.0,0.8875,0.0,-0.063618701,19.0,48,0.0,1,3,3,6.142037405587356,464.0
152,2014,12,0.0,0.0,1.0,0.0,-0.050100583,19.0,50,0.0,1,3,12,7.1808311990445555,1313.0
152,2005,1060,1318.0,13776.24,0.901060071,0.302898061,-0.015575222,19.0,41,-0.05251086046914221,1,3,8,10.72508159638139,45481.44
152,2006,1513,4409.0,26127.0,0.892260062,0.424627587,-0.015575222,19.0,42,-0.012133747858230943,1,3,12,11.027283552697995,61529.21
152,2007,1470,1893.0,129878.31,0.928618639,2.048898608,-0.015575222,19.0,43,0.030231494927368686,1,3,12,11.057066605133095,63389.33
152,2008,1430,1203.0,6800.5,0.94829932,0.110509026,-0.077130629,19.0,44,-0.029206334883173597,1,3,12,11.027425749155723,61537.96
152,2009,1357,2477.0,2393.87,0.927972028,0.038918723,-0.082817542,19.0,45,-0.00046296627317509326,1,3,12,11.0269626832072,61509.47
152,2010,1323,1627.0,18755.88,0.938835667,0.295562283,-0.063593308,19.0,46,0.03168341395235566,1,3,12,11.058154034505911,63458.3
152,2011,1298,3245.0,15554.99,0.9425548,0.221355788,-0.035519205,19.0,47,0.10736404851690005,1,3,12,11.16013496679388,70271.44
152,2012,1213,2667.0,19343.07,0.891371341,0.324811273,-0.063618701,19.0,48,-0.1525473222122672,1,3,12,10.994617249642937,59551.72
152,2013,1167,4014.0,0.0,0.894476505,0.0,-0.0524558,19.0,49,-0.0005697568432952112,1,3,12,10.994047339999256,59517.79
152,2014,1095,1849.0,5500.0,0.887746358,0.087822893,-0.050100583,19.0,50,0.052223881296667767,1,3,12,11.044952412706916,62626.04
152,2005,80,0.0,0.0,0.902439024,0.0,-0.015575222,19.0,41,-0.1598509867096254,1,3,8,7.643526030248965,2086.09
152,2006,115,308.0,362.59,0.927419355,0.13250137,-0.015575222,19.0,42,-0.032751770843642586,1,3,12,7.914800374124757,2736.5
152,2007,96,0.0,0.0,0.834782609,0.0,-0.015575222,19.0,43,-0.12840855106888358,1,3,12,7.777419703858387,2385.11
152,2008,96,0.0,1380.14,1.0,0.588545842,-0.077130629,19.0,44,-0.016816834443694473,1,3,12,7.76046702921342,2345.0
152,2009,86,0.0,0.0,0.895833333,0.0,-0.082817542,19.0,45,-0.16556503198294242,1,3,12,7.579551133631047,1956.75
152,2010,82,0.0,0.0,0.953488372,0.0,-0.063593308,19.0,46,-0.011151143477705346,1,3,12,7.568343110158048,1934.93
152,2011,72,0.0,0.0,0.878048781,0.0,-0.035519205,19.0,47,0.09306279813740029,1,3,12,7.65728279297819,2115.0
152,2012,69,0.0,1488.48,0.958333333,1.099588526,-0.063618701,19.0,48,-0.359966903073286,1,3,12,7.211313161217102,1353.67
152,2013,60,0.0,0.0,0.869565217,0.0,-0.0524558,19.0,49,-0.1201696129780523,1,3,12,7.083387847625295,1191.0
152,2014,54,0.0,0.0,0.9,0.0,-0.050100583,19.0,50,-0.15801007556675067,1,3,12,6.911558039315064,1002.81
152,2012,8,71.5,0.0,0.8875,0.0,-0.063618701,19.0,48,-0.9992849928499284,1,3,8,4.283586561860629,71.5
152,2013,21,60.5,0.0,1.0,0.0,-0.0524558,19.0,49,0.8461538461538461,1,3,12,4.890349128221754,132.0
152,2014,48,279.37,0.0,1.0,0.0,-0.050100583,19.0,50,2.4068939393939393,1,3,12,6.110824117158469,449.71
152,2005,304,25.0,2027.58,0.95,0.523600473,-0.015575222,19.0,41,-0.11499785170355344,1,3,8,8.261882789857985,3872.38
152,2006,437,31.0,0.0,0.90131579,0.0,-0.015575222,19.0,42,-0.02035848682136758,1,3,12,8.524317751358533,5034.75
152,2007,408,120.6,1169.87,0.90617849,0.242773571,-0.015575222,19.0,43,-0.042897859873876475,1,3,12,8.48048148806379,4818.77
152,2008,385,48.5,2304.92,0.901960784,0.560833713,-0.077130629,19.0,44,-0.1471246811945787,1,3,12,8.321375368364482,4109.81
152,2009,357,32.0,1811.08,0.883116883,0.45418023,-0.082817542,19.0,45,-0.029741034257058225,1,3,12,8.29119055681582,3987.58
152,2010,336,75.0,2319.42,0.901960784,0.549874469,-0.063593308,19.0,46,0.057806990706142626,1,3,12,8.347374743966023,4218.09
152,2011,328,123.0,0.0,0.854166667,0.0,-0.035519205,19.0,47,-0.0068301055691083875,1,3,12,8.340522836459098,4189.28
152,2012,264,56.97,857.13,0.771341463,0.3100051,-0.063618701,19.0,48,-0.34000830691670164,1,3,12,7.925117742814967,2764.89
152,2013,220,0.0,0.0,0.833333333,0.0,-0.0524558,19.0,49,-0.05071087819045244,1,3,12,7.8730951890977305,2624.68
152,2014,175,0.0,3286.96,0.795454546,1.571677895,-0.050100583,19.0,50,-0.20319048417330873,1,3,12,7.646052673790919,2091.37
152,2005,84,0.0,0.0,0.807692308,0.0,-0.015575222,19.0,41,-0.21883900928792566,1,3,8,7.323098108046708,1513.89
152,2006,120,0.0,0.0,0.916030534,0.0,-0.015575222,19.0,42,-0.014769960162880427,1,3,12,7.973155433444133,2901.0
152,2007,117,0.0,0.0,0.975,0.0,-0.015575222,19.0,43,0.06101344364012409,1,3,12,8.0323601479245,3078.0
152,2008,100,0.0,0.0,0.854700855,0.0,-0.077130629,19.0,44,-0.09486679662118258,1,3,12,7.932721027481948,2786.0
152,2009,96,0.0,0.0,0.96,0.0,-0.082817542,19.0,45,-0.12634601579325197,1,3,12,7.79770203551669,2434.0
152,2010,107,201.0,0.0,1.0,0.0,-0.063593308,19.0,46,0.14626129827444537,1,3,12,7.934155233536322,2790.0
152,2011,97,0.0,0.0,0.897196262,0.0,-0.035519205,19.0,47,-0.11505376344086021,1,3,12,7.8119734296220225,2469.0
152,2012,89,156.0,0.0,0.907216495,0.0,-0.063618701,19.0,48,-0.10479141352774403,1,3,12,7.701322290091091,2210.27
152,2013,96,0.0,0.0,0.95505618,0.0,-0.0524558,19.0,49,0.060503920335524625,1,3,12,7.76004068088038,2344.0
152,2014,87,0.0,0.0,0.90625,0.0,-0.050100583,19.0,50,-0.06544368600682597,1,3,12,7.692387149664261,2190.6
152,2005,39,0.0,0.0,0.8125,0.0,-0.015575222,19.0,41,-0.48970851343434824,1,3,8,6.4701646273686135,644.59
152,2006,34,466.4,0.0,0.5,0.0,-0.015575222,19.0,42,-0.3352845390010537,1,3,12,6.438647248568015,624.56
152,2007,31,31.0,0.0,0.705882353,0.0,-0.015575222,19.0,43,-0.22873703086973224,1,3,12,6.179395342666448,481.7
152,2008,13,55.0,0.0,0.35483871,0.0,-0.077130629,19.0,44,-0.9422877309528752,1,3,12,3.3603753871419,27.8
152,2010,4,0.0,0.0,0.8875,0.0,-0.063593308,19.0,46,0.0,1,3,12,3.651177586929925,37.52
152,2011,11,0.0,0.0,0.0,0.0,-0.035519205,19.0,47,1.9317697228144985,1,3,12,4.709530201312334,110.0
152,2012,12,0.0,0.0,1.0,0.0,-0.063618701,19.0,48,0.0,1,3,12,4.709530201312334,110.0
152,2013,12,0.0,0.0,1.0,0.0,-0.0524558,19.0,49,0.0,1,3,12,4.709530201312334,110.0
152,2014,12,0.0,0.0,1.0,0.0,-0.050100583,19.0,50,0.0,1,3,12,4.709530201312334,110.0
153,2005,775,1540.21,34043.16,0.863534676,0.552001444,-0.015575222,5.0,3,-0.15472751604410878,1,3,8,11.029605242161255,61672.23
153,2006,1071,2496.37,38027.59,0.871262459,0.436844211,-0.015575222,5.0,4,-0.08966532053931953,1,3,12,11.374257359137694,87050.69
153,2007,343,1920.32,4433.78,0.315592904,0.119289191,-0.015575222,5.0,5,-0.5730265894503536,1,3,12,10.52323923783963,37168.33
153,2005,8,0.0,0.0,1.0,0.0,-0.015575222,5.0,3,-0.41019676262479404,1,3,8,4.809742351716865,121.7
153,2006,10,0.0,0.0,0.833333333,0.0,-0.015575222,5.0,4,-0.557025472473295,1,3,12,4.005695481290781,53.91
153,2005,245,0.0,0.0,0.873188406,0.0,-0.015575222,5.0,3,-0.03928452005640561,1,3,8,9.148039345778804,9395.0
153,2006,341,323.0,0.0,0.877005348,0.0,-0.015575222,5.0,4,0.07171738000387311,1,3,12,9.522964781932034,13669.08
153,2005,1343,0.0,12713.74,0.910884354,0.207478586,-0.015575222,5.0,3,0.07792532653150976,1,3,8,11.023182041654264,61277.36
153,2006,1858,0.0,33158.32,0.910294118,0.417834735,-0.015575222,5.0,4,-0.00963230317787509,1,3,12,11.281730840570447,79357.5
153,2005,32,0.0,0.0,1.0,0.0,-0.015575222,5.0,3,0.005491153142159854,1,3,8,6.715383386334681,824.0
153,2006,45,0.0,0.0,0.9375,0.0,-0.015575222,5.0,4,-0.21337468982630275,1,3,12,6.8585965468998955,951.03
153,2005,16,0.0,1433.8,1.0,3.502198339,-0.015575222,5.0,3,-0.0012198097096852891,1,3,8,6.01713229385656,409.4
153,2006,17,0.0,1142.19,0.708333333,1.442523365,-0.015575222,5.0,4,-0.03297508549096238,1,3,12,6.675570983015779,791.8
153,2007,4,0.0,0.0,0.235294118,0.0,-0.015575222,5.0,5,-0.559611012882041,1,3,12,5.85707564406933,348.7
156,2005,0,0.0,0.0,0.8875,0.0,-0.015575222,30.0,5,-0.23600910313437465,0,1,8,5.001998100700592,147.71
156,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,30.0,6,-0.0029393616424524646,0,1,12,7.483503100272499,1777.46
156,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,30.0,7,-0.013721827776715144,0,1,12,7.469694080915725,1753.07
156,2008,0,0.0,0.0,0.8875,0.0,0.046980306,30.0,8,0.014893871893307244,0,1,12,7.484469761768991,1779.18
156,2009,0,0.0,0.0,0.8875,0.0,-0.083173916,30.0,9,0.006677233332209154,0,1,12,7.491121075117219,1791.06
156,2005,0,20.0,0.0,0.8875,0.0,-0.015575222,30.0,5,-0.3264292397660819,0,3,8,8.658697962009708,5759.03
156,2006,0,1417.0,0.0,0.8875,0.0,-0.015575222,30.0,6,-0.144813359239473,0,3,12,8.930402899210131,7557.31
156,2007,0,290.0,0.0,0.8875,0.0,-0.015575222,30.0,7,-0.010137204904919948,0,3,12,8.920215317873263,7480.7
156,2008,0,2294.0,0.0,0.8875,0.0,0.046980306,30.0,8,0.195299905089096,0,3,12,9.098590599529981,8941.68
156,2009,0,114.0,0.0,0.8875,0.0,-0.083173916,30.0,9,-0.05841967057644657,0,3,12,9.038401923660777,8419.31
156,2010,0,0.0,0.0,0.8875,0.0,-0.219054208,30.0,10,-0.2766640021569463,0,3,12,8.714565909068597,6089.99
156,2011,0,317.0,2603.24,0.8875,0.416546392,-0.172058879,30.0,11,0.026205297545644598,0,3,12,8.740429538424793,6249.58
156,2012,0,115.0,0.0,0.8875,0.0,-0.071668468,30.0,12,0.017325964304801243,0,3,12,8.757604394984794,6357.86
156,2013,0,0.0,0.0,0.8875,0.0,0.114012831,30.0,13,-0.04077315323080401,0,3,12,8.715983392584064,6098.63
156,2014,0,0.0,0.0,0.8875,0.0,0.083630845,30.0,14,0.015603504393609689,0,3,12,8.731463895183598,6193.79
156,2006,0,0.0,0.0,0.8875,0.0,-0.015575222,30.0,6,0.0,0,5,12,6.182084906716632,483.0
156,2007,0,0.0,0.0,0.8875,0.0,-0.015575222,30.0,7,0.0,0,5,12,6.182084906716632,483.0
156,2008,0,175.0,0.0,0.8875,0.0,0.046980306,30.0,8,0.7246376811594203,0,5,12,6.726233402358747,833.0
156,2009,0,0.0,0.0,0.8875,0.0,-0.083173916,30.0,9,-0.21008403361344538,0,5,12,6.490723534502507,658.0
156,2010,0,0.0,0.0,0.8875,0.0,-0.219054208,30.0,10,-0.7340425531914894,0,5,12,5.170483995038151,175.0
156,2011,0,0.0,0.0,0.8875,0.0,-0.172058879,30.0,11,0.0,0,5,12,5.170483995038151,175.0
156,2012,0,0.0,0.0,0.8875,0.0,-0.071668468,30.0,12,0.10285714285714286,0,5,12,5.267858159063328,193.0
156,2013,0,0.0,0.0,0.8875,0.0,0.114012831,30.0,13,0.0,0,5,12,5.267858159063328,193.0
156,2014,0,0.0,0.0,0.8875,0.0,0.083630845,30.0,14,0.0,0,5,12,5.267858159063328,193.0
